16	15252.52
32	23145.72
64	25692.54
128	81803.28
256	336944.12
512	1324555.86
1024	1025465.72
2048	3339290.02
4096	1.22226308E7
8192	4.566096408E7
16384	1.7088320338E8
32768	6.6971041502E8
