16	21456.6
32	19967.46
64	21482.4
128	62779.22
256	277902.58
512	1146616.7
1024	922392.46
2048	2500369.16
4096	8368812.44
8192	2.935171256E7
16384	1.0640141082E8
32768	4.2573164742E8
