256	40005.01
512	53573.33
1024	132302.89
2048	281084.6
4096	464147.1
8192	441169.61
16384	1181264.21
32768	3129699.53
65536	8302187.15
131072	2.261502667E7
262144	6.260484796E7
524288	1.7062260916E8
1048576	4.774327088E8
