256	69732.07
512	78891.62
1024	133047.48
2048	306228.39
4096	405839.16
8192	681067.49
16384	1487104.13
32768	3292252.16
65536	7174710.46
131072	1.537020538E7
262144	3.39592278E7
524288	7.333215917E7
1048576	1.6308224369E8
