256	725.0
512	649.385
1024	862.975
2048	1331.665
4096	2545.585
8192	5504.6
16384	11129.375
32768	22100.25
65536	42875.0
131072	89402.33
262144	622524.4
524288	1253518.54
1048576	2542479.19
2097152	5430812.085
4194304	1.014163671E7
8388608	2.026072563E7
