256	47707.49
512	79391.73
1024	188710.0
2048	524758.67
4096	504434.54
8192	1186939.2
16384	3351106.65
32768	9282452.52
65536	2.577549327E7
131072	7.258431669E7
262144	2.0431620123E8
524288	5.7425698424E8
1048576	1.62160610716E9
