256	67612.97
512	78891.25
1024	130656.3
2048	301808.3
4096	457038.78
8192	676378.79
16384	1471663.35
32768	3202895.85
65536	6951831.29
131072	1.506861212E7
262144	3.33744917E7
524288	7.191396459E7
1048576	1.5896719292E8
