16	6510.84
32	13233.36
64	92394.22
128	85043.34
256	307499.26
512	1065541.62
1024	750753.34
2048	2067586.62
4096	6985904.98
8192	2.654083912E7
16384	1.042814625E8
32768	4.7175762744E8
